Date,Open,High,Low,Close,Adj_Close,Volume,Day
2014-03-18,2.411667,2.477917,2.4025,2.475,2.366214,38400,121
2014-03-19,2.494583,2.505833,2.4775,2.4775,2.368604,40800,122
2014-03-20,2.453333,2.574167,2.453333,2.566667,2.453852,153600,123
2014-03-21,2.59625,2.59625,2.516667,2.519167,2.408439,129600,124
2014-03-24,2.547917,2.547917,2.469167,2.506667,2.396489,129600,125
2014-03-25,2.533333,2.557083,2.531667,2.537917,2.426365,175200,126
2014-03-26,2.587083,2.587083,2.48375,2.505833,2.401645,100800,127
2014-03-27,2.487917,2.487917,2.4225,2.42375,2.322975,72000,128
2014-03-28,2.472083,2.500833,2.472083,2.47875,2.375689,26400,129
2014-03-31,2.520833,2.56875,2.520833,2.55,2.443976,242400,130
2014-04-01,2.558333,2.608333,2.558333,2.608333,2.499884,72000,131
2014-04-02,2.608333,2.61375,2.57375,2.606667,2.498287,216000,132
2014-04-03,2.608333,2.658333,2.608333,2.624583,2.515458,228000,133
2014-04-04,2.677917,2.677917,2.504167,2.520417,2.415623,170400,134
2014-04-07,2.48,2.545833,2.433333,2.481667,2.378485,276000,135
2014-04-08,2.5125,2.552083,2.5,2.541667,2.435989,103200,136
2014-04-09,2.583333,2.59875,2.549167,2.57625,2.469135,52800,137
2014-04-10,2.587083,2.591667,2.435833,2.449167,2.347335,156000,138
2014-04-11,2.395833,2.452083,2.360833,2.37875,2.279846,381600,139
2014-04-14,2.38625,2.435417,2.364583,2.364583,2.266269,105600,140
2014-04-15,2.420833,2.462917,2.408333,2.457917,2.355722,62400,141
2014-04-16,2.449167,2.449167,2.39,2.424583,2.323774,180000,142
2014-04-17,2.4375,2.525417,2.4375,2.510833,2.406438,184800,143
2014-04-21,2.543333,2.54375,2.489583,2.54,2.434391,168000,144
2014-04-22,2.564167,2.588333,2.478333,2.587917,2.480316,295200,145
2014-04-23,2.583333,2.595,2.575,2.582083,2.474725,48000,146
2014-04-24,2.632917,2.641667,2.582083,2.6075,2.499086,182400,147
2014-04-25,2.561667,2.561667,2.447083,2.447917,2.346137,134400,148
2014-04-28,2.456667,2.5,2.369167,2.436667,2.335355,117600,149
2014-04-29,2.450417,2.477917,2.436667,2.468333,2.365705,52800,150
2014-04-30,2.479167,2.483333,2.470417,2.4825,2.379283,321600,151
2014-05-01,2.495,2.510417,2.456667,2.456667,2.354523,225600,152
2014-05-02,2.482083,2.494583,2.466667,2.47125,2.3685,50400,153
2014-05-05,2.480417,2.480417,2.4375,2.47375,2.370897,153600,154
2014-05-06,2.47375,2.500833,2.454583,2.454583,2.352526,84000,155
2014-05-07,2.4675,2.471667,2.441667,2.4575,2.355322,79200,156
2014-05-08,2.48875,2.50875,2.48875,2.502917,2.398851,19200,157
2014-05-09,2.487083,2.487083,2.45,2.471667,2.3689,297600,158
2014-05-12,2.539583,2.560417,2.530417,2.552083,2.445973,129600,159
2014-05-13,2.554167,2.564167,2.509167,2.509167,2.404841,60000,160
2014-05-14,2.513333,2.513333,2.47375,2.474583,2.371695,100800,161
2014-05-15,2.44375,2.44375,2.388333,2.404167,2.304207,144000,162
2014-05-16,2.429167,2.441667,2.417917,2.441667,2.340147,88800,163
2014-05-19,2.441667,2.51,2.441667,2.51,2.405639,67200,164
2014-05-20,2.485833,2.512917,2.474583,2.474583,2.371695,26400,165
2014-05-21,2.50875,2.514583,2.498333,2.49875,2.394857,31200,166
2014-05-22,2.54625,2.54625,2.537083,2.537083,2.431596,33600,167
2014-05-23,2.53625,2.570833,2.53625,2.570833,2.463943,57600,168
2014-05-27,2.553333,2.63375,2.553333,2.633333,2.523844,84000,169
2014-05-28,2.645417,2.667083,2.645417,2.667083,2.556191,86400,170
2014-05-29,2.707917,2.707917,2.672083,2.672083,2.560983,43200,171
2014-05-30,2.64875,2.692917,2.64875,2.692083,2.580152,100800,172
2014-06-02,2.70875,2.726667,2.685417,2.720833,2.607706,204000,173
2014-06-03,2.735417,2.779167,2.735417,2.779167,2.663615,252000,174
2014-06-04,2.796667,2.819583,2.775,2.808333,2.691568,242400,175
2014-06-05,2.820417,2.838333,2.7975,2.838333,2.720321,165600,176
2014-06-06,2.860833,2.889583,2.86,2.872917,2.753467,136800,177
2014-06-09,2.924583,2.9375,2.892917,2.897917,2.777427,184800,178
2014-06-10,2.897917,2.934167,2.880833,2.932917,2.810972,160800,179
2014-06-11,2.954167,2.96625,2.9375,2.9425,2.820157,120000,180
2014-06-12,2.965,2.965,2.919167,2.931667,2.809775,151200,181
2014-06-13,3.0375,3.09625,3.0375,3.090833,2.962322,319200,182
2014-06-16,3.102917,3.12625,3.080833,3.11,2.980692,213600,183
2014-06-17,3.1175,3.16375,3.109167,3.151667,3.020627,134400,184
2014-06-18,3.134167,3.149167,3.055,3.119583,2.989877,244800,185
2014-06-19,3.117917,3.117917,3.086667,3.10875,2.979494,117600,186
2014-06-20,3.15,3.15,3.118333,3.132083,3.001857,122400,187
2014-06-23,3.145,3.162083,3.117917,3.125,2.995069,232800,188
2014-06-24,3.11,3.196667,3.096667,3.117083,2.987481,158400,189
2014-06-25,3.11375,3.146667,3.10875,3.144583,3.018033,88800,190
2014-06-26,3.129583,3.129583,3.095,3.114583,2.98924,124800,191
2014-06-27,3.10875,3.12375,3.10875,3.117083,2.99164,21600,192
2014-06-30,3.134583,3.184167,3.134167,3.180417,3.052425,295200,193
2014-07-01,3.160417,3.269167,3.160417,3.250417,3.119607,228000,194
2014-07-02,3.24875,3.255,3.235833,3.245417,3.114809,192000,195
2014-07-03,3.28125,3.310417,3.274583,3.280833,3.1488,132000,196
2014-07-07,3.2825,3.294167,3.226667,3.241667,3.11121,273600,197
2014-07-08,3.220833,3.254583,3.17125,3.209167,3.080017,232800,198
2014-07-09,3.209167,3.245417,3.209167,3.22125,3.091615,48000,199
2014-07-10,3.170417,3.274167,3.119167,3.237083,3.10681,182400,200
2014-07-11,3.261667,3.261667,3.224167,3.255833,3.124805,112800,201
2014-07-14,3.290417,3.299167,3.270833,3.275833,3.144001,288000,202
2014-07-15,3.304583,3.3075,3.208333,3.279167,3.1472,151200,203
2014-07-16,3.374583,3.510417,3.374583,3.50625,3.365144,453600,204
2014-07-17,3.47125,3.47125,3.342083,3.350833,3.215983,290400,205
2014-07-18,3.394583,3.429167,3.3675,3.425,3.287165,273600,206
2014-07-21,3.435,3.4725,3.414167,3.45875,3.319556,158400,207
2014-07-22,3.48,3.520833,3.477083,3.519167,3.377542,283200,208
2014-07-23,3.4975,3.4975,3.35375,3.354167,3.219182,501600,209
2014-07-24,3.339167,3.384583,3.307917,3.33375,3.199587,295200,210
2014-07-25,3.322917,3.322917,3.19125,3.216667,3.087215,266400,211
2014-07-28,3.205417,3.221667,3.140833,3.215,3.085616,278400,212
2014-07-29,3.233333,3.275833,3.218333,3.219167,3.089615,156000,213
2014-07-30,3.239167,3.26875,3.217083,3.255417,3.124406,69600,214
2014-07-31,3.202083,3.208333,3.10375,3.134583,3.008435,331200,215
2014-08-01,3.174167,3.1875,3.100417,3.15125,3.024431,177600,216
2014-08-04,3.185417,3.207917,3.125,3.207917,3.078818,194400,217
2014-08-05,3.185417,3.18875,3.080417,3.09125,2.966846,288000,218
2014-08-06,3.070833,3.123333,3.056667,3.1125,2.987241,67200,219
2014-08-07,3.116667,3.116667,3.032083,3.032083,2.91006,76800,220
2014-08-08,3.05625,3.0875,3.009583,3.0875,2.963247,112800,221
2014-08-11,3.125,3.184167,3.125,3.150833,3.024031,175200,222
2014-08-12,3.112083,3.134583,3.087917,3.131667,3.005636,48000,223
2014-08-13,3.159167,3.255417,3.159167,3.239167,3.10881,144000,224
2014-08-14,3.26125,3.26125,3.229583,3.242083,3.111609,163200,225
2014-08-15,3.306667,3.322917,3.260417,3.320833,3.18719,199200,226
2014-08-18,3.370833,3.370833,3.296667,3.345417,3.210785,348000,227
2014-08-19,3.392083,3.4,3.375833,3.394583,3.257972,192000,228
2014-08-20,3.395833,3.450417,3.395833,3.445,3.30636,134400,229
2014-08-21,3.4825,3.499167,3.44625,3.494583,3.353947,117600,230
2014-08-22,3.491667,3.49875,3.483333,3.485417,3.34515,105600,231
2014-08-25,3.520833,3.520833,3.429583,3.442083,3.30356,273600,232
2014-08-26,3.482083,3.48375,3.4375,3.4475,3.308759,252000,233
2014-08-27,3.448333,3.47375,3.420417,3.451667,3.312759,64800,234
2014-08-28,3.422917,3.479583,3.416667,3.466667,3.327155,223200,235
2014-08-29,3.510833,3.53375,3.498333,3.51375,3.372343,297600,236
2014-09-02,3.555417,3.555417,3.461667,3.494583,3.353947,372000,237
2014-09-03,3.533333,3.533333,3.492917,3.505417,3.364346,300000,238
2014-09-04,3.545,3.589167,3.519583,3.533333,3.391139,928800,239
2014-09-05,3.549583,3.579167,3.5425,3.5775,3.433527,158400,240
2014-09-08,3.583333,3.635,3.580417,3.603333,3.458321,252000,241
2014-09-09,3.622083,3.622083,3.523333,3.528333,3.38634,144000,242
2014-09-10,3.5575,3.5575,3.497083,3.535833,3.393537,132000,243
2014-09-11,3.513333,3.529167,3.485417,3.523333,3.381541,93600,244
2014-09-12,3.530833,3.530833,3.454167,3.456667,3.317557,192000,245
2014-09-15,3.460833,3.480417,3.380833,3.389167,3.252774,379200,246
2014-09-16,3.344583,3.502917,3.344583,3.5,3.359146,127200,247
2014-09-17,3.523333,3.574167,3.51125,3.537083,3.394737,180000,248
2014-09-18,3.580417,3.614583,3.541667,3.614583,3.469118,172800,249
2014-09-19,3.625,3.625833,3.533333,3.553333,3.410333,124800,250
2014-09-22,3.546667,3.546667,3.448333,3.464583,3.325154,151200,251
2014-09-23,3.4175,3.469583,3.4175,3.447083,3.308359,177600,252
2014-09-24,3.466667,3.51875,3.45375,3.5125,3.373876,141600,253
2014-09-25,3.502083,3.502083,3.357083,3.392917,3.259012,232800,254
2014-09-26,3.429167,3.468333,3.413333,3.451667,3.315444,52800,255
2014-09-29,3.400833,3.524167,3.400833,3.524167,3.385083,139200,256
2014-09-30,3.522917,3.522917,3.4475,3.464583,3.32785,780000,257
2014-10-01,3.416667,3.416667,3.270833,3.2875,3.157756,648000,258
2014-10-02,3.314583,3.314583,3.144583,3.239583,3.11173,432000,259
2014-10-03,3.254583,3.297917,3.254583,3.285417,3.155756,288000,260
2014-10-06,3.293333,3.307917,3.197917,3.233333,3.105727,127200,261
2014-10-07,3.191667,3.194167,3.10625,3.10625,2.98366,153600,262
2014-10-08,3.125,3.255417,3.05625,3.252917,3.124538,266400,263
2014-10-09,3.223333,3.225833,3.079167,3.079167,2.957645,69600,264
2014-10-10,2.96875,2.96875,2.409167,2.6725,2.567027,1332000,265
2014-10-13,2.674583,2.72,2.570833,2.570833,2.469373,741600,266
2014-10-14,2.600833,2.747917,2.600833,2.67,2.564626,424800,267
2014-10-15,2.582917,2.676667,2.467083,2.6575,2.55262,1070400,268
2014-10-16,2.595,2.7425,2.52875,2.677917,2.572231,480000,269
2014-10-17,2.758333,2.819167,2.739583,2.739583,2.631463,972000,270
2014-10-20,2.736667,2.822917,2.7025,2.820833,2.709507,369600,271
2014-10-21,2.889583,3.019167,2.884167,3.019167,2.900013,343200,272
2014-10-22,3.068333,3.068333,2.953333,2.953333,2.836778,340800,273
2014-10-23,3.015833,3.079167,3.015833,3.031667,2.912019,751200,274
2014-10-24,3.031667,3.120833,3.031667,3.102917,2.980457,208800,275
2014-10-27,3.108333,3.129167,3.04375,3.129167,3.005672,338400,276
2014-10-28,3.14875,3.216667,3.14875,3.216667,3.089718,180000,277
2014-10-29,3.229583,3.257083,3.185833,3.25625,3.127739,285600,278
2014-10-30,3.2,3.209583,3.069167,3.116667,2.993665,628800,279
2014-10-31,3.27,3.382083,3.27,3.382083,3.248606,1178400,280
2014-11-03,3.375,3.464167,3.350833,3.4375,3.301836,585600,281
2014-11-04,3.391667,3.47625,3.391667,3.429583,3.294232,681600,282
2014-11-05,3.454167,3.454167,3.408333,3.4375,3.301836,196800,283
2014-11-06,3.475,3.49875,3.40875,3.45125,3.315043,165600,284
2014-11-07,3.47375,3.480833,3.35,3.386667,3.25301,228000,285
2014-11-10,3.36625,3.416667,3.357083,3.4,3.265816,1108800,286
2014-11-11,3.40875,3.40875,3.385417,3.387917,3.25421,132000,287
2014-11-12,3.37625,3.400417,3.357917,3.400417,3.266216,74400,288
2014-11-13,3.437917,3.464583,3.400417,3.416667,3.281825,110400,289
2014-11-14,3.393333,3.470833,3.364583,3.468333,3.331452,386400,290
2014-11-17,3.45625,3.459167,3.386667,3.455833,3.319445,36000,291
2014-11-18,3.475417,3.602083,3.473333,3.584167,3.442714,146400,292
2014-11-19,3.5375,3.57375,3.489167,3.53,3.390685,216000,293
2014-11-20,3.517083,3.667083,3.462083,3.664583,3.519957,141600,294
2014-11-21,3.734167,3.747917,3.654167,3.686667,3.54117,256800,295
2014-11-24,3.737083,3.801667,3.710417,3.769583,3.620813,237600,296
2014-11-25,3.825,3.825,3.770833,3.794583,3.644827,412800,297
2014-11-26,3.8125,3.95875,3.799167,3.95875,3.802515,249600,298
2014-11-28,3.942917,4.02,3.942917,3.982917,3.825728,211200,299
2014-12-01,3.98125,4.005833,3.882917,3.91625,3.761692,312000,300
2014-12-02,3.91625,3.99,3.901667,3.98625,3.828929,132000,301
2014-12-03,4.04,4.127083,4.033333,4.109167,3.946996,319200,302
2014-12-04,4.1125,4.15125,4.083333,4.129167,3.966206,206400,303
2014-12-05,4.152917,4.20375,4.152917,4.20375,4.037846,345600,304
2014-12-08,4.1875,4.20375,4.016667,4.0675,3.906972,432000,305
2014-12-09,4.005,4.068333,3.890417,4.04125,3.881759,458400,306
2014-12-10,4.0175,4.05875,3.892083,3.90875,3.754488,211200,307
2014-12-11,4.036667,4.05625,3.884583,3.990417,3.832932,216000,308
2014-12-12,3.917917,3.958333,3.83375,3.85125,3.699257,314400,309
2014-12-15,3.867083,3.952917,3.7575,3.782917,3.633621,412800,310
2014-12-16,3.75,3.87875,3.70875,3.75,3.602004,163200,311
2014-12-17,3.7125,3.860833,3.681667,3.860833,3.708462,266400,312
2014-12-18,4.02875,4.02875,3.946667,4.013333,3.854944,163200,313
2014-12-19,4.049167,4.049167,3.92625,3.948333,3.792508,235200,314
2014-12-22,3.975,4.082917,3.975,4.0775,3.937979,292800,315
2014-12-23,4.149583,4.154583,4.085417,4.085833,3.946028,448800,316
2014-12-24,4.063333,4.115833,4.063333,4.114583,3.973792,84000,317
2014-12-26,4.166667,4.166667,4.085833,4.104583,3.964137,96000,318
2014-12-29,4.0875,4.0875,4.03375,4.0775,3.937979,112800,319
2014-12-30,4.05875,4.05875,3.992083,3.994167,3.857498,156000,320
2014-12-31,3.9775,4.0725,3.9175,3.9175,3.783454,153600,321
2015-01-02,3.931667,4.0375,3.877917,3.935833,3.80116,429600,322
2015-01-05,3.927083,3.927083,3.795417,3.812083,3.681644,703200,323
2015-01-06,3.803333,3.803333,3.6175,3.63625,3.511828,640800,324
2015-01-07,3.657083,3.742083,3.657083,3.701667,3.575006,230400,325
2015-01-08,3.780417,3.94,3.780417,3.930833,3.796331,326400,326
2015-01-09,3.954583,3.98125,3.834167,3.933333,3.798745,211200,327
2015-01-12,3.928333,3.928333,3.785833,3.82875,3.697741,180000,328
2015-01-13,3.875417,3.995833,3.729167,3.775833,3.646635,312000,329
2015-01-14,3.75,3.77875,3.649583,3.716667,3.589493,261600,330
2015-01-15,3.73375,3.7925,3.648333,3.650417,3.525511,134400,331
2015-01-16,3.625,3.7675,3.58625,3.759167,3.630539,184800,332
2015-01-20,3.75,3.791667,3.682917,3.7675,3.638587,290400,333
2015-01-21,3.76,3.910417,3.731667,3.8725,3.739995,513600,334
2015-01-22,3.929167,3.957917,3.76125,3.932083,3.797538,247200,335
2015-01-23,3.92875,3.965417,3.744167,3.904167,3.770577,705600,336
2015-01-26,3.8725,3.875833,3.822083,3.875833,3.743213,184800,337
2015-01-27,3.781667,3.781667,3.611667,3.669583,3.54402,259200,338
2015-01-28,3.744583,3.78,3.604167,3.604167,3.480843,194400,339
2015-01-29,3.613333,3.68125,3.560417,3.68125,3.555289,141600,340
2015-01-30,3.613333,3.695,3.500417,3.500417,3.380643,813600,341
2015-02-02,3.520417,3.52625,3.384167,3.521667,3.401165,288000,342
2015-02-03,3.524583,3.627083,3.516667,3.627083,3.502974,208800,343
2015-02-04,3.619583,3.695833,3.618333,3.644167,3.519474,141600,344
2015-02-05,3.695833,3.74625,3.679167,3.723333,3.595931,148800,345
2015-02-06,3.745417,3.782917,3.650417,3.650417,3.525511,148800,346
2015-02-09,3.634167,3.634167,3.5625,3.579167,3.456698,321600,347
2015-02-10,3.630833,3.784167,3.6225,3.765417,3.636575,165600,348
2015-02-11,3.791667,3.854167,3.745833,3.780417,3.651062,187200,349
2015-02-12,3.865417,3.935833,3.835,3.935833,3.80116,129600,350
2015-02-13,3.960417,3.977917,3.895417,3.955,3.819671,412800,351
2015-02-17,3.970833,4.040833,3.95375,4.03625,3.898141,189600,352
2015-02-18,4.055417,4.055417,3.975,3.975417,3.839389,124800,353
2015-02-19,3.985417,4.027083,3.977917,3.980417,3.844218,62400,354
2015-02-20,4.00625,4.045833,3.957083,4.028333,3.890495,132000,355
2015-02-23,4.015833,4.015833,3.9275,3.960417,3.824903,199200,356
2015-02-24,3.964167,4.105417,3.964167,4.0875,3.947638,124800,357
2015-02-25,4.034583,4.051667,4.011667,4.015,3.877619,64800,358
2015-02-26,4.078333,4.0925,4.033333,4.08375,3.944015,163200,359
2015-02-27,4.13,4.13,4.019583,4.019583,3.882045,588000,360
2015-03-02,4.040417,4.223333,4.040417,4.223333,4.078823,559200,361
2015-03-03,4.192917,4.192917,4.064167,4.100417,3.960112,182400,362
2015-03-04,3.987917,4.05875,3.979167,4.04625,3.907798,122400,363
2015-03-05,4.06,4.1,4.01625,4.051667,3.91303,105600,364
2015-03-06,4.010417,4.029583,3.917083,3.917083,3.783052,211200,365
2015-03-09,3.92875,3.934583,3.909583,3.930417,3.795929,86400,366
2015-03-10,3.882083,3.888333,3.755,3.78125,3.651867,276000,367
2015-03-11,3.825,3.89375,3.8175,3.830417,3.699351,105600,368
2015-03-12,3.719167,3.767083,3.635833,3.715,3.587883,331200,369
2015-03-13,3.67625,3.775,3.646667,3.775,3.645831,136800,370
2015-03-16,3.791667,3.8525,3.784167,3.841667,3.710216,132000,371
2015-03-17,3.829167,3.829167,3.73125,3.778333,3.64905,98400,372
2015-03-18,3.750417,3.87625,3.708333,3.854167,3.722288,110400,373
2015-03-19,3.865417,3.880417,3.848333,3.84875,3.717057,86400,374
2015-03-20,3.86875,4.015417,3.86875,3.986667,3.850255,91200,375
2015-03-23,4.007083,4.01375,3.91625,3.91625,3.782247,216000,376
2015-03-24,3.967917,3.967917,3.88,3.885417,3.752469,45600,377
2015-03-25,3.885833,3.885833,3.495833,3.495833,3.380965,367200,378
2015-03-26,3.404167,3.554167,3.307917,3.52125,3.405547,273600,379
2015-03-27,3.52625,3.81625,3.495,3.807083,3.681988,312000,380
2015-03-30,3.785833,3.868333,3.73875,3.802917,3.677959,146400,381
2015-03-31,3.78125,3.78125,3.717083,3.717083,3.594945,501600,382
2015-04-01,3.677917,3.681667,3.613333,3.627083,3.507902,211200,383
2015-04-02,3.624167,3.69,3.624167,3.632917,3.513545,31200,384
2015-04-06,3.583333,3.717083,3.541667,3.717083,3.594945,252000,385
2015-04-07,3.649583,3.738333,3.649583,3.67875,3.557872,45600,386
2015-04-08,3.72125,3.727083,3.70125,3.70125,3.579632,16800,387
2015-04-09,3.6825,3.80625,3.6825,3.784583,3.660228,141600,388
2015-04-10,3.817083,3.862917,3.808333,3.862917,3.735987,136800,389
2015-04-13,3.874583,3.880417,3.800833,3.800833,3.675942,62400,390
2015-04-14,3.823333,3.823333,3.70125,3.723333,3.600991,115200,391
2015-04-15,3.77125,3.932917,3.77125,3.89875,3.770643,146400,392
2015-04-16,3.91625,3.91625,3.85625,3.87125,3.744046,79200,393
2015-04-17,3.80875,3.841667,3.725833,3.725833,3.603407,136800,394
2015-04-20,3.749583,3.864167,3.749583,3.853333,3.726718,132000,395
2015-04-21,3.864167,3.888333,3.85125,3.864167,3.737196,45600,396
2015-04-22,3.89875,3.945,3.885,3.945,3.815373,52800,397
2015-04-23,3.760417,3.826667,3.747917,3.8125,3.687227,38400,398
2015-04-24,3.815,3.815,3.634583,3.675,3.554245,196800,399
2015-04-27,3.6725,3.767917,3.67,3.67,3.549409,96000,400
2015-04-28,3.645,3.72,3.625,3.698333,3.576812,67200,401
2015-04-29,3.653333,3.708333,3.622083,3.6775,3.556663,84000,402
2015-04-30,3.665417,3.699167,3.591667,3.606667,3.488157,264000,403
2015-05-01,3.683333,3.823333,3.683333,3.82125,3.695689,112800,404
2015-05-04,3.815833,3.833333,3.782083,3.807917,3.682795,307200,405
2015-05-05,3.795,3.795,3.641667,3.657083,3.536916,151200,406
2015-05-06,3.66375,3.667083,3.560833,3.623333,3.504275,93600,407
2015-05-07,3.635833,3.704167,3.635833,3.704167,3.582453,50400,408
2015-05-08,3.75375,3.790833,3.72875,3.787083,3.662645,62400,409
2015-05-11,3.757083,3.78,3.740833,3.740833,3.617915,19200,410
2015-05-12,3.69875,3.7375,3.6525,3.696667,3.575201,115200,411
2015-05-13,3.746667,3.75,3.74375,3.74375,3.620736,16800,412
2015-05-14,3.7875,3.8875,3.782083,3.8525,3.725912,122400,413
2015-05-15,3.8525,3.8875,3.835,3.835,3.708987,69600,414
2015-05-18,3.875,3.960417,3.875,3.960417,3.830284,156000,415
2015-05-19,3.9875,3.9875,3.927083,3.927083,3.798045,64800,416
2015-05-20,3.844167,4.003333,3.84375,4.003333,3.871789,117600,417
2015-05-21,3.96,3.960417,3.858333,3.948333,3.818597,165600,418
2015-05-22,3.965417,4.0275,3.965417,4.000833,3.869372,136800,419
2015-05-26,3.959583,3.959583,3.892083,3.892083,3.764195,38400,420
2015-05-27,4.040417,4.250833,4.040417,4.224167,4.085367,273600,421
2015-05-28,4.208333,4.272083,4.202083,4.23875,4.099471,187200,422
2015-05-29,4.30875,4.344167,4.275,4.297917,4.156693,98400,423
2015-06-01,4.333333,4.374583,4.2525,4.283333,4.142589,96000,424
2015-06-02,4.167083,4.202917,4.166667,4.179167,4.041845,76800,425
2015-06-03,4.187917,4.195417,4.187917,4.191667,4.053935,19200,426
2015-06-04,4.145833,4.145833,4.0175,4.024167,3.891939,151200,427
2015-06-05,3.995833,4.039583,3.995833,4.039583,3.906849,26400,428
2015-06-08,3.885417,3.885417,3.8475,3.86625,3.739211,117600,429
2015-06-09,3.833333,3.87125,3.780417,3.87125,3.744046,86400,430
2015-06-10,3.829583,3.97125,3.829583,3.970833,3.840357,134400,431
2015-06-11,3.960833,3.9775,3.947917,3.9775,3.846805,19200,432
2015-06-12,3.87125,3.889583,3.87125,3.889583,3.761777,21600,433
2015-06-15,3.8325,3.886667,3.783333,3.886667,3.758957,91200,434
2015-06-16,3.895,3.93875,3.879167,3.93875,3.809328,52800,435
2015-06-17,3.92,3.944583,3.895833,3.927917,3.798852,60000,436
2015-06-18,3.955,4.046667,3.955,4.02,3.887908,48000,437
2015-06-19,4.04,4.05375,3.99625,4.05375,3.920549,69600,438
2015-06-22,4.079583,4.079583,4.04125,4.072917,3.939087,60000,439
2015-06-23,4.014583,4.014583,3.98375,3.998333,3.866953,28800,440
2015-06-24,4.003333,4.01375,3.9325,3.935417,3.806105,110400,441
2015-06-25,3.995833,3.995833,3.941667,3.954167,3.824239,62400,442
2015-06-26,3.915,3.915,3.672917,3.71625,3.59414,218400,443
2015-06-29,3.647083,3.647083,3.482083,3.492083,3.377338,252000,444
2015-06-30,3.55875,3.574583,3.511667,3.53125,3.415218,412800,445
2015-07-01,3.570833,3.608333,3.53125,3.53875,3.422472,62400,446
2015-07-02,3.591667,3.6175,3.591667,3.6175,3.498634,16800,447
2015-07-06,3.541667,3.5475,3.46625,3.481667,3.367265,93600,448
2015-07-07,3.459583,3.477917,3.25,3.432917,3.320116,319200,449
2015-07-08,3.285417,3.294583,3.25,3.254583,3.147642,132000,450
2015-07-09,3.3775,3.3775,3.152917,3.164583,3.0606,259200,451
2015-07-10,3.284167,3.285833,3.233333,3.2625,3.155299,28800,452
2015-07-13,3.299167,3.376667,3.27625,3.357083,3.246774,120000,453
2015-07-14,3.392917,3.425,3.373333,3.407917,3.295938,295200,454
2015-07-15,3.435417,3.4375,3.34,3.37125,3.260475,535200,455
2015-07-16,3.409167,3.463333,3.32,3.4025,3.290699,134400,456
2015-07-17,3.390833,3.391667,3.291667,3.35,3.239924,384000,457
2015-07-20,3.374167,3.385417,3.303333,3.304583,3.196,86400,458
2015-07-21,3.3125,3.333333,3.291667,3.2975,3.189149,52800,459
2015-07-22,3.264583,3.264583,3.0625,3.118333,3.01587,393600,460
2015-07-23,3.162917,3.270833,3.162917,3.1875,3.082764,50400,461
2015-07-24,3.172917,3.172917,3.073333,3.083333,2.982019,110400,462
2015-07-27,3.058333,3.058333,2.96875,3.054167,2.953812,228000,463
2015-07-28,3.045,3.215417,3.045,3.215417,3.109762,129600,464
2015-07-29,3.212083,3.212083,3.159167,3.183333,3.078734,172800,465
2015-07-30,3.185417,3.199167,3.153333,3.195,3.090017,57600,466
2015-07-31,3.208333,3.208333,3.1225,3.1225,3.019899,60000,467
2015-08-03,3.1075,3.127917,3.08,3.08,2.978795,36000,468
2015-08-04,3.048333,3.074167,3.013333,3.06375,2.96308,127200,469
2015-08-05,3.068333,3.170833,3.068333,3.170833,3.066645,26400,470
2015-08-06,3.099167,3.125833,3.014583,3.0625,2.96187,218400,471
2015-08-07,3.024583,3.04375,3.009583,3.04375,2.943737,124800,472
2015-08-10,3.072083,3.237083,3.072083,3.23375,3.127494,218400,473
2015-08-11,3.201667,3.201667,3.072917,3.072917,2.971945,38400,474
2015-08-12,3.059167,3.139583,2.979167,3.1325,3.02957,96000,475
2015-08-13,3.150833,3.165833,3.08125,3.08125,2.980004,120000,476
2015-08-14,3.0375,3.040833,3.01625,3.023333,2.923991,76800,477
2015-08-17,3.08125,3.08125,3.08125,3.08125,2.980004,7200,478
2015-08-18,3.077083,3.077083,2.99375,2.99375,2.89538,21600,479
2015-08-19,2.995833,2.995833,2.8775,2.944167,2.847426,223200,480
2015-08-20,2.875,2.875,2.708333,2.71875,2.629416,240000,481
2015-08-21,2.689583,2.7,2.5675,2.5675,2.483136,163200,482
2015-08-24,2.42375,2.69,2.166667,2.504167,2.421884,254400,483
2015-08-25,2.529167,2.750417,2.398333,2.4075,2.328393,484800,484
2015-08-26,2.541667,2.633333,2.458333,2.603333,2.517791,172800,485
2015-08-27,2.707917,2.82625,2.707917,2.785417,2.693892,343200,486
2015-08-28,2.756667,2.892083,2.756667,2.885833,2.791009,211200,487
2015-08-31,2.849583,2.958333,2.811667,2.890417,2.795443,585600,488
2015-09-01,2.861667,2.861667,2.662083,2.662083,2.57461,103200,489
2015-09-02,2.70125,2.815417,2.70125,2.7875,2.695907,79200,490
2015-09-03,2.885,2.949583,2.812917,2.875417,2.780935,184800,491
2015-09-04,2.850833,2.850833,2.75375,2.795417,2.703563,81600,492
2015-09-08,2.941667,3.0125,2.915833,3.009167,2.91029,276000,493
2015-09-09,3.079583,3.094167,2.927083,2.949583,2.852664,98400,494
2015-09-10,2.9325,3.0025,2.9325,3.0025,2.903842,21600,495
2015-09-11,2.92125,2.96375,2.88125,2.96375,2.866366,45600,496
2015-09-14,2.971667,2.997917,2.947917,2.966667,2.869187,76800,497
2015-09-15,2.997917,3.050417,2.997917,3.050417,2.950186,24000,498
2015-09-16,3.075,3.075,2.9925,3.03625,2.936484,96000,499
2015-09-17,3.04125,3.064583,3.020833,3.054167,2.953812,91200,500
2015-09-18,2.977083,2.977083,2.873333,2.88,2.785368,273600,501
